"id","latitude","longitude","time","type_crime"
5726,37.8777,-122.274,1452844800,"FRAUD/FORGERY"
5727,37.881,-122.292,1452924000,"IDENTITY THEFT"
5728,37.8716,-122.266,1452956280,"FRAUD/FORGERY"
5729,37.8646,-122.27,1453064400,"IDENTITY THEFT"
5730,37.8553,-122.266,1453132800,"IDENTITY THEFT"
5731,37.8736,-122.278,1453136400,"FRAUD/FORGERY"
5732,37.8536,-122.268,1453193940,"IDENTITY THEFT"
5733,37.8548,-122.269,1453266000,"IDENTITY THEFT"
5734,37.8553,-122.266,1453312800,"IDENTITY THEFT"
5735,37.8821,-122.267,1453332000,"FRAUD/FORGERY"
5736,37.867,-122.266,1453509300,"IDENTITY THEFT"
5737,37.865,-122.258,1453661400,"IDENTITY THEFT"
5738,37.8689,-122.293,1453669140,"FRAUD/FORGERY"
5739,37.8785,-122.284,1453687200,"FRAUD/FORGERY"
5740,37.8698,-122.246,1453755600,"FRAUD/FORGERY"
5741,37.87,-122.27,1453851000,"IDENTITY THEFT"
5742,37.8629,-122.259,1453952400,"FRAUD/FORGERY"
5743,37.8638,-122.281,1453962900,"FRAUD/FORGERY"
5744,37.8691,-122.268,1454124600,"FRAUD/FORGERY"
5745,37.8709,-122.268,1454176560,"FRAUD/FORGERY"
5746,37.8821,-122.267,1454186100,"IDENTITY THEFT"
5747,37.8488,-122.282,1454352600,"IDENTITY THEFT"
5748,37.8571,-122.283,1454356800,"IDENTITY THEFT"
5749,37.8671,-122.268,1454381640,"FRAUD/FORGERY"
5750,37.8535,-122.256,1454529600,"IDENTITY THEFT"
5751,37.8558,-122.28,1454560140,"IDENTITY THEFT"
5752,37.8548,-122.269,1454637480,"IDENTITY THEFT"
5753,37.8686,-122.288,1454660880,"IDENTITY THEFT"
5754,37.8554,-122.257,1454788800,"FRAUD/FORGERY"
5755,37.8548,-122.269,1454809800,"IDENTITY THEFT"
5756,37.8691,-122.251,1454823240,"FRAUD/FORGERY"
5757,37.8991,-122.277,1454868000,"IDENTITY THEFT"
5758,37.8655,-122.27,1454886600,"IDENTITY THEFT"
5759,37.8625,-122.279,1454889180,"IDENTITY THEFT"
5760,37.8692,-122.255,1454889300,"IDENTITY THEFT"
5761,37.8671,-122.268,1454960100,"IDENTITY THEFT"
5762,37.8548,-122.269,1454961300,"IDENTITY THEFT"
5763,37.8925,-122.256,1454988000,"IDENTITY THEFT"
5764,37.8494,-122.278,1454996100,"IDENTITY THEFT"
5765,37.8664,-122.276,1455022800,"IDENTITY THEFT"
5766,37.8906,-122.258,1455048000,"IDENTITY THEFT"
5767,37.8537,-122.253,1455071700,"IDENTITY THEFT"
5768,37.8852,-122.266,1455121800,"IDENTITY THEFT"
5769,37.8692,-122.255,1455151440,"FRAUD/FORGERY"
5770,37.864,-122.28,1455215400,"IDENTITY THEFT"
5771,37.864,-122.28,1455217200,"IDENTITY THEFT"
5772,37.8783,-122.287,1455234600,"IDENTITY THEFT"
5773,37.8638,-122.294,1455296400,"IDENTITY THEFT"
5774,37.8649,-122.267,1455300000,"IDENTITY THEFT"
5775,37.8854,-122.272,1455345000,"FRAUD/FORGERY"
5776,37.8494,-122.278,1455436800,"FRAUD/FORGERY"
5777,37.8582,-122.269,1455450600,"FRAUD/FORGERY"
5778,37.8596,-122.257,1455481800,"IDENTITY THEFT"
5779,37.8699,-122.271,1455562800,"FRAUD/FORGERY"
5780,37.8516,-122.289,1455651600,"FRAUD/FORGERY"
5781,37.8643,-122.265,1455652800,"IDENTITY THEFT"
5782,37.8945,-122.276,1455674100,"IDENTITY THEFT"
5783,37.9016,-122.27,1455739200,"FRAUD/FORGERY"
5784,37.8699,-122.271,1455755400,"IDENTITY THEFT"
5785,37.8692,-122.282,1455809100,"IDENTITY THEFT"
5786,37.8692,-122.282,1455809700,"IDENTITY THEFT"
5787,37.8784,-122.263,1455813000,"FRAUD/FORGERY"
5788,37.8596,-122.257,1455830400,"IDENTITY THEFT"
5789,37.8527,-122.262,1455927000,"IDENTITY THEFT"
5790,37.8608,-122.29,1455984000,"FRAUD/FORGERY"
5791,37.8748,-122.264,1455991200,"IDENTITY THEFT"
5792,37.8951,-122.271,1456002900,"IDENTITY THEFT"
5793,37.8709,-122.268,1456009200,"FRAUD/FORGERY"
5794,37.8704,-122.292,1456103760,"FRAUD/FORGERY"
5795,37.8698,-122.286,1456156800,"IDENTITY THEFT"
5796,37.8606,-122.272,1456243200,"IDENTITY THEFT"
5797,37.8996,-122.271,1456268400,"FRAUD/FORGERY"
5798,37.8537,-122.252,1456387200,"FRAUD/FORGERY"
5799,37.868,-122.265,1456426440,"IDENTITY THEFT"
5800,37.8525,-122.264,1456473600,"IDENTITY THEFT"
5801,37.8687,-122.313,1456509600,"FRAUD/FORGERY"
5802,37.861,-122.272,1456512900,"IDENTITY THEFT"
5803,37.8819,-122.281,1456516800,"FRAUD/FORGERY"
5804,37.8671,-122.268,1456615200,"IDENTITY THEFT"
5805,37.8647,-122.261,1456619100,"IDENTITY THEFT"
5806,37.8893,-122.279,1456623900,"IDENTITY THEFT"
5807,37.8698,-122.277,1456671600,"FRAUD/FORGERY"
5808,37.8692,-122.282,1456689600,"FRAUD/FORGERY"
5809,37.8728,-122.275,1456774740,"FRAUD/FORGERY"
5810,37.8684,-122.275,1456785300,"IDENTITY THEFT"
5811,37.8715,-122.3,1456800300,"IDENTITY THEFT"
5812,37.8682,-122.27,1456819260,"FRAUD/FORGERY"
5813,37.8548,-122.269,1456860000,"IDENTITY THEFT"
5814,37.8709,-122.27,1456871400,"FRAUD/FORGERY"
5815,37.8864,-122.252,1456915860,"FRAUD/FORGERY"
5816,37.8679,-122.259,1456934400,"IDENTITY THEFT"
5817,37.8608,-122.29,1456936200,"IDENTITY THEFT"
5818,37.8649,-122.255,1456941900,"IDENTITY THEFT"
5819,37.8661,-122.265,1456970400,"IDENTITY THEFT"
5820,37.867,-122.287,1456976160,"FRAUD/FORGERY"
5821,37.8628,-122.298,1457042400,"IDENTITY THEFT"
5822,37.8577,-122.249,1457045400,"IDENTITY THEFT"
5823,37.8701,-122.273,1457164860,"IDENTITY THEFT"
5824,37.8663,-122.256,1457169360,"FRAUD/FORGERY"
5825,37.8818,-122.27,1457227500,"FRAUD/FORGERY"
5826,37.8545,-122.266,1457294700,"IDENTITY THEFT"
5827,37.8535,-122.256,1457384400,"IDENTITY THEFT"
5828,37.8586,-122.248,1457391000,"IDENTITY THEFT"
5829,37.8644,-122.259,1457391600,"IDENTITY THEFT"
5830,37.8914,-122.279,1457411400,"IDENTITY THEFT"
5831,37.8914,-122.279,1457411400,"IDENTITY THEFT"
5832,37.9014,-122.277,1457452800,"FRAUD/FORGERY"
5833,37.8805,-122.258,1457502120,"FRAUD/FORGERY"
5834,37.8742,-122.286,1457535600,"FRAUD/FORGERY"
5835,37.8842,-122.265,1457550540,"IDENTITY THEFT"
5836,37.8548,-122.269,1457579700,"IDENTITY THEFT"
5837,37.8738,-122.29,1457719500,"IDENTITY THEFT"
5838,37.8511,-122.271,1457798280,"IDENTITY THEFT"
5839,37.8811,-122.275,1457802300,"IDENTITY THEFT"
5840,37.8571,-122.278,1457807220,"FRAUD/FORGERY"
5841,37.8687,-122.313,1457838000,"FRAUD/FORGERY"
5842,37.8867,-122.282,1457845200,"FRAUD/FORGERY"
5843,37.8595,-122.267,1457982000,"FRAUD/FORGERY"
5844,37.8958,-122.256,1457982000,"FRAUD/FORGERY"
5845,37.9041,-122.272,1458068400,"FRAUD/FORGERY"
5846,37.8723,-122.299,1458172800,"FRAUD/FORGERY"
5847,37.8703,-122.268,1458183900,"IDENTITY THEFT"
5848,37.8786,-122.267,1458201600,"FRAUD/FORGERY"
5849,37.8473,-122.275,1458256800,"IDENTITY THEFT"
5850,37.8626,-122.276,1458303000,"IDENTITY THEFT"
5851,37.8672,-122.263,1458457200,"IDENTITY THEFT"
5852,37.8742,-122.273,1458457200,"IDENTITY THEFT"
5853,37.8679,-122.25,1458502200,"IDENTITY THEFT"
5854,37.8575,-122.275,1458543600,"FRAUD/FORGERY"
5855,37.861,-122.262,1458577800,"IDENTITY THEFT"
5856,37.8951,-122.271,1458593400,"IDENTITY THEFT"
5857,37.8566,-122.291,1458626640,"FRAUD/FORGERY"
5858,37.873,-122.29,1458630000,"IDENTITY THEFT"
5859,37.8831,-122.252,1458630000,"IDENTITY THEFT"
5860,37.8758,-122.274,1458630060,"IDENTITY THEFT"
5861,37.8688,-122.292,1458680400,"FRAUD/FORGERY"
5862,37.8488,-122.282,1458728040,"IDENTITY THEFT"
5863,37.858,-122.264,1458748800,"IDENTITY THEFT"
5864,37.8535,-122.256,1458759000,"IDENTITY THEFT"
5865,37.8474,-122.281,1458807000,"FRAUD/FORGERY"
5866,37.8974,-122.267,1458901140,"IDENTITY THEFT"
5867,37.8938,-122.266,1458942300,"IDENTITY THEFT"
5868,37.8912,-122.284,1458963900,"IDENTITY THEFT"
5869,37.8985,-122.28,1459022400,"IDENTITY THEFT"
5870,37.8676,-122.266,1459038000,"IDENTITY THEFT"
5871,37.8529,-122.29,1459090800,"FRAUD/FORGERY"
5872,37.854,-122.272,1459148400,"IDENTITY THEFT"
5873,37.8829,-122.289,1459191600,"IDENTITY THEFT"
5874,37.8709,-122.268,1459195200,"FRAUD/FORGERY"
5875,37.8666,-122.254,1459206180,"IDENTITY THEFT"
5876,37.873,-122.287,1459234860,"IDENTITY THEFT"
5877,37.8808,-122.264,1459312740,"IDENTITY THEFT"
5878,37.8694,-122.268,1459360800,"FRAUD/FORGERY"
5879,37.898,-122.27,1459362000,"FRAUD/FORGERY"
5880,37.8717,-122.301,1459532700,"FRAUD/FORGERY"
5881,37.8588,-122.287,1459540800,"IDENTITY THEFT"
5882,37.8482,-122.276,1459580400,"FRAUD/FORGERY"
5883,37.8682,-122.256,1459652400,"FRAUD/FORGERY"
5884,37.8938,-122.281,1459656600,"IDENTITY THEFT"
5885,37.8864,-122.256,1459707000,"FRAUD/FORGERY"
5886,37.8608,-122.251,1459769400,"IDENTITY THEFT"
5887,37.8703,-122.298,1459788600,"IDENTITY THEFT"
5888,37.8667,-122.296,1459882800,"IDENTITY THEFT"
5889,37.8535,-122.256,1459923000,"IDENTITY THEFT"
5890,37.8718,-122.271,1460103240,"IDENTITY THEFT"
5891,37.8682,-122.263,1460131200,"IDENTITY THEFT"
5892,37.8548,-122.269,1460152800,"IDENTITY THEFT"
5893,37.8638,-122.267,1460337360,"FRAUD/FORGERY"
5894,37.8667,-122.268,1460388600,"FRAUD/FORGERY"
5895,37.8739,-122.266,1460452500,"IDENTITY THEFT"
5896,37.8691,-122.268,1460494800,"IDENTITY THEFT"
5897,37.8718,-122.292,1460593800,"IDENTITY THEFT"
5898,37.8818,-122.27,1460659200,"IDENTITY THEFT"
5899,37.8971,-122.282,1460671500,"IDENTITY THEFT"
5900,37.8575,-122.26,1460698740,"FRAUD/FORGERY"
5901,37.8514,-122.271,1460705400,"IDENTITY THEFT"
5902,37.8918,-122.275,1460829600,"IDENTITY THEFT"
5903,37.8667,-122.259,1460844000,"IDENTITY THEFT"
5904,37.8582,-122.268,1460869020,"IDENTITY THEFT"
5905,37.8548,-122.269,1460925900,"IDENTITY THEFT"
5906,37.8674,-122.3,1460962800,"FRAUD/FORGERY"
5907,37.8809,-122.263,1460991600,"FRAUD/FORGERY"
5908,37.8925,-122.256,1460998800,"IDENTITY THEFT"
5909,37.4636,-122.166,1461004200,"FRAUD/FORGERY"
5910,37.8536,-122.277,1461049620,"IDENTITY THEFT"
5911,37.8677,-122.251,1461061920,"FRAUD/FORGERY"
5912,37.8638,-122.294,1461066960,"IDENTITY THEFT"
5913,37.8918,-122.272,1461068100,"IDENTITY THEFT"
5914,37.8801,-122.298,1461186900,"FRAUD/FORGERY"
5915,37.8847,-122.276,1461274200,"IDENTITY THEFT"
5916,37.8603,-122.266,1461363840,"FRAUD/FORGERY"
5917,37.8682,-122.263,1461366000,"FRAUD/FORGERY"
5918,37.877,-122.266,1461367800,"FRAUD/FORGERY"
5919,37.8682,-122.27,1461373500,"IDENTITY THEFT"
5920,37.8661,-122.263,1461431400,"IDENTITY THEFT"
5921,37.8548,-122.269,1461432900,"IDENTITY THEFT"
5922,37.8573,-122.269,1461523320,"FRAUD/FORGERY"
5923,37.8538,-122.287,1461593700,"IDENTITY THEFT"
5924,37.8722,-122.282,1461725640,"IDENTITY THEFT"
5925,37.8932,-122.284,1461769200,"IDENTITY THEFT"
5926,37.8619,-122.276,1461854100,"IDENTITY THEFT"
5927,37.8913,-122.28,1461884400,"FRAUD/FORGERY"
5928,37.8554,-122.257,1461942000,"FRAUD/FORGERY"
5929,37.8548,-122.269,1461971400,"IDENTITY THEFT"
5930,37.8548,-122.264,1462014360,"FRAUD/FORGERY"
5931,37.8746,-122.269,1462078920,"IDENTITY THEFT"
5932,37.854,-122.236,1462122000,"IDENTITY THEFT"
5933,37.8687,-122.259,1462203000,"IDENTITY THEFT"
5934,37.903,-122.269,1462233900,"IDENTITY THEFT"
5935,37.8863,-122.275,1462302000,"FRAUD/FORGERY"
5936,37.8862,-122.284,1462302000,"IDENTITY THEFT"
5937,37.8687,-122.313,1462426200,"FRAUD/FORGERY"
5938,37.8608,-122.278,1462431600,"FRAUD/FORGERY"
5939,37.8668,-122.287,1462474800,"FRAUD/FORGERY"
5940,37.8642,-122.292,1462474800,"FRAUD/FORGERY"
5941,37.8545,-122.296,1462504620,"IDENTITY THEFT"
5942,37.8927,-122.283,1462559580,"IDENTITY THEFT"
5943,37.8784,-122.263,1462583400,"IDENTITY THEFT"
5944,37.865,-122.258,1462605780,"FRAUD/FORGERY"
5945,37.8942,-122.26,1462719600,"FRAUD/FORGERY"
5946,37.8578,-122.287,1462748400,"IDENTITY THEFT"
5947,37.8608,-122.29,1462777200,"IDENTITY THEFT"
5948,37.8494,-122.278,1462809600,"FRAUD/FORGERY"
5949,37.8751,-122.288,1462827600,"FRAUD/FORGERY"
5950,37.8629,-122.259,1462901700,"IDENTITY THEFT"
5951,37.8834,-122.272,1462929300,"IDENTITY THEFT"
5952,37.8893,-122.263,1462993200,"FRAUD/FORGERY"
5953,37.8522,-122.273,1462998720,"IDENTITY THEFT"
5954,37.8834,-122.272,1463027100,"IDENTITY THEFT"
5955,37.9041,-122.272,1463079600,"FRAUD/FORGERY"
5956,37.8483,-122.274,1463097300,"IDENTITY THEFT"
5957,37.8802,-122.268,1463151600,"IDENTITY THEFT"
5958,37.8631,-122.27,1463248800,"IDENTITY THEFT"
5959,37.8719,-122.301,1463272860,"IDENTITY THEFT"
5960,37.8683,-122.3,1463287740,"FRAUD/FORGERY"
5961,37.8685,-122.259,1463542200,"FRAUD/FORGERY"
5962,37.8548,-122.269,1463596800,"IDENTITY THEFT"
5963,37.881,-122.289,1463598000,"IDENTITY THEFT"
5964,37.8899,-122.268,1463606700,"IDENTITY THEFT"
5965,37.8506,-122.278,1463613000,"IDENTITY THEFT"
5966,37.8805,-122.287,1463683200,"IDENTITY THEFT"
5967,37.8701,-122.273,1463694300,"FRAUD/FORGERY"
5968,37.8577,-122.289,1463762820,"IDENTITY THEFT"
5969,37.8679,-122.25,1463814060,"FRAUD/FORGERY"
5970,37.8686,-122.301,1463992200,"FRAUD/FORGERY"
5971,37.879,-122.263,1464018600,"IDENTITY THEFT"
5972,37.8718,-122.271,1464029400,"IDENTITY THEFT"
5973,37.8713,-122.275,1464044400,"FRAUD/FORGERY"
5974,37.8664,-122.27,1464204000,"FRAUD/FORGERY"
5975,37.8699,-122.271,1464289200,"FRAUD/FORGERY"
5976,37.8515,-122.278,1464361200,"FRAUD/FORGERY"
5977,37.8558,-122.253,1464368700,"IDENTITY THEFT"
5978,37.859,-122.262,1464397260,"IDENTITY THEFT"
5979,37.8607,-122.253,1464418800,"IDENTITY THEFT"
5980,37.8675,-122.299,1464539700,"FRAUD/FORGERY"
5981,37.8789,-122.291,1464620400,"FRAUD/FORGERY"
5982,37.8975,-122.261,1464724800,"IDENTITY THEFT"
5983,37.8571,-122.283,1464800400,"IDENTITY THEFT"
5984,37.8659,-122.26,1464813900,"IDENTITY THEFT"
5985,37.8769,-122.303,1464879600,"FRAUD/FORGERY"
5986,37.8531,-122.264,1464879600,"IDENTITY THEFT"
5987,37.8691,-122.268,1464901200,"FRAUD/FORGERY"
5988,37.8701,-122.273,1464911820,"FRAUD/FORGERY"
5989,37.8638,-122.281,1465016520,"FRAUD/FORGERY"
5990,37.8642,-122.303,1465019940,"IDENTITY THEFT"
5991,37.8987,-122.277,1465149300,"IDENTITY THEFT"
5992,37.8671,-122.268,1465225200,"IDENTITY THEFT"
5993,37.9041,-122.272,1465309140,"IDENTITY THEFT"
5994,37.8552,-122.259,1465326000,"FRAUD/FORGERY"
5995,37.8562,-122.26,1465412400,"IDENTITY THEFT"
5996,37.8867,-122.282,1465418100,"IDENTITY THEFT"
5997,37.8603,-122.281,1465583400,"IDENTITY THEFT"
5998,37.8618,-122.295,1465621080,"FRAUD/FORGERY"
5999,37.8706,-122.287,1465788540,"FRAUD/FORGERY"
6000,37.8692,-122.284,1466017200,"IDENTITY THEFT"
6001,37.8654,-122.284,1466096400,"IDENTITY THEFT"
6002,37.8548,-122.269,1466114700,"IDENTITY THEFT"
6003,37.8578,-122.287,1466213040,"IDENTITY THEFT"
6004,37.8716,-122.273,1466226000,"IDENTITY THEFT"
6005,37.8998,-122.28,1466265900,"IDENTITY THEFT"
6006,37.8664,-122.277,1466276400,"FRAUD/FORGERY"
6007,37.8998,-122.28,1466435400,"IDENTITY THEFT"
6008,37.8699,-122.271,1466449200,"IDENTITY THEFT"
6009,37.8739,-122.301,1466488800,"IDENTITY THEFT"
6010,37.8912,-122.282,1466519400,"FRAUD/FORGERY"
6011,37.8719,-122.299,1451956800,"KIDNAPPING"
6012,37.8751,-122.28,1455521400,"KIDNAPPING"
6013,37.882,-122.27,1456363800,"KIDNAPPING"
6014,37.8721,-122.29,1457038200,"KIDNAPPING"
6015,37.8679,-122.251,1457383140,"KIDNAPPING"
6016,37.8542,-122.272,1457967600,"KIDNAPPING"
6017,37.8886,-122.279,1459808640,"KIDNAPPING"
6018,37.8714,-122.266,1462471200,"KIDNAPPING"
6019,37.8757,-122.289,1463079600,"KIDNAPPING"
6037,37.85,-122.276,1451689200,"THEFT MISD. (UNDER $950)"
6038,37.8872,-122.276,1451712600,"THEFT FELONY (OVER $950)"
6039,37.8888,-122.266,1451721660,"THEFT MISD. (UNDER $950)"
6040,37.8745,-122.278,1451739180,"THEFT FELONY (OVER $950)"
6041,37.8667,-122.296,1451754000,"THEFT FELONY (OVER $950)"
6042,37.8912,-122.282,1451761200,"THEFT MISD. (UNDER $950)"
6043,37.8683,-122.3,1451770200,"THEFT FELONY (OVER $950)"
6044,37.8718,-122.271,1451773800,"THEFT MISD. (UNDER $950)"
6045,37.8727,-122.271,1451777400,"THEFT MISD. (UNDER $950)"
6046,37.8582,-122.268,1451788800,"THEFT MISD. (UNDER $950)"
6047,37.8685,-122.268,1451795460,"THEFT MISD. (UNDER $950)"
6048,37.8691,-122.268,1451800800,"THEFT MISD. (UNDER $950)"
6049,37.8573,-122.269,1451872200,"THEFT MISD. (UNDER $950)"
6050,37.8651,-122.258,1451914500,"THEFT MISD. (UNDER $950)"
6051,37.8593,-122.259,1451940000,"THEFT MISD. (UNDER $950)"
6052,37.8706,-122.271,1451941200,"THEFT MISD. (UNDER $950)"
6053,37.8634,-122.265,1451941200,"THEFT MISD. (UNDER $950)"
6054,37.8667,-122.259,1451957100,"THEFT MISD. (UNDER $950)"
6055,37.8766,-122.291,1451977200,"THEFT MISD. (UNDER $950)"
6056,37.8686,-122.294,1452009300,"THEFT MISD. (UNDER $950)"
6057,37.8629,-122.259,1452009840,"THEFT MISD. (UNDER $950)"
6058,37.8701,-122.284,1452032400,"THEFT MISD. (UNDER $950)"
6059,37.8709,-122.27,1452036600,"THEFT MISD. (UNDER $950)"
6060,37.8535,-122.292,1452036960,"THEFT MISD. (UNDER $950)"
6061,37.8512,-122.289,1452067500,"THEFT MISD. (UNDER $950)"
6062,37.8558,-122.254,1452081600,"THEFT MISD. (UNDER $950)"
6063,37.8709,-122.268,1452117600,"THEFT MISD. (UNDER $950)"
6064,37.8818,-122.27,1452123000,"THEFT MISD. (UNDER $950)"
6065,37.8573,-122.269,1452129600,"THEFT MISD. (UNDER $950)"
6066,37.8688,-122.273,1452132420,"THEFT MISD. (UNDER $950)"
6067,37.8781,-122.269,1452137400,"THEFT MISD. (UNDER $950)"
6068,37.8597,-122.253,1452143340,"THEFT MISD. (UNDER $950)"
6069,37.8555,-122.263,1452204600,"THEFT MISD. (UNDER $950)"
6070,37.8626,-122.263,1452240000,"THEFT MISD. (UNDER $950)"
6071,37.8655,-122.268,1452280620,"THEFT FELONY (OVER $950)"
6072,37.8709,-122.268,1452284100,"THEFT MISD. (UNDER $950)"
6073,37.8576,-122.267,1452285000,"THEFT FELONY (OVER $950)"
6074,37.8774,-122.301,1452295200,"THEFT MISD. (UNDER $950)"
6075,37.8704,-122.282,1452369600,"THEFT MISD. (UNDER $950)"
6076,37.8778,-122.309,1452376800,"THEFT MISD. (UNDER $950)"
6077,37.8691,-122.268,1452377100,"THEFT MISD. (UNDER $950)"
6078,37.8691,-122.268,1452377700,"THEFT MISD. (UNDER $950)"
6079,37.8691,-122.268,1452384900,"THEFT MISD. (UNDER $950)"
6080,37.8733,-122.266,1452449400,"THEFT FELONY (OVER $950)"
6081,37.8671,-122.268,1452456000,"THEFT MISD. (UNDER $950)"
6082,37.8784,-122.303,1452459600,"THEFT FELONY (OVER $950)"
6083,37.8573,-122.269,1452463200,"THEFT MISD. (UNDER $950)"
6084,37.8799,-122.27,1452471000,"THEFT FELONY (OVER $950)"
6085,37.8818,-122.27,1452491100,"THEFT MISD. (UNDER $950)"
6086,37.8608,-122.262,1452499200,"THEFT MISD. (UNDER $950)"
6087,37.8647,-122.289,1452531600,"THEFT MISD. (UNDER $950)"
6088,37.8745,-122.271,1452531600,"THEFT MISD. (UNDER $950)"
6089,37.8685,-122.259,1452538620,"THEFT MISD. (UNDER $950)"
6090,37.8691,-122.27,1452556200,"THEFT MISD. (UNDER $950)"
6091,37.8555,-122.26,1452561600,"THEFT MISD. (UNDER $950)"
6092,37.8713,-122.275,1452572400,"THEFT MISD. (UNDER $950)"
6093,37.8677,-122.251,1452637800,"THEFT MISD. (UNDER $950)"
6094,37.8507,-122.278,1452638700,"THEFT MISD. (UNDER $950)"
6095,37.8703,-122.268,1452661200,"THEFT MISD. (UNDER $950)"
6096,37.87,-122.27,1452670200,"THEFT MISD. (UNDER $950)"
6097,37.8629,-122.259,1452708180,"THEFT MISD. (UNDER $950)"
6098,37.8716,-122.266,1452715200,"THEFT FELONY (OVER $950)"
6099,37.8535,-122.292,1452725100,"THEFT MISD. (UNDER $950)"
6100,37.8711,-122.268,1452725100,"THEFT MISD. (UNDER $950)"
6101,37.8567,-122.267,1452733200,"THEFT FELONY (OVER $950)"
6102,37.8691,-122.27,1452734400,"THEFT MISD. (UNDER $950)"
6103,37.8699,-122.301,1452735000,"THEFT MISD. (UNDER $950)"
6104,37.8529,-122.29,1452739620,"THEFT MISD. (UNDER $950)"
6105,37.8585,-122.253,1452780000,"THEFT MISD. (UNDER $950)"
6106,37.8661,-122.265,1452783600,"THEFT MISD. (UNDER $950)"
6107,37.8685,-122.261,1452784620,"THEFT MISD. (UNDER $950)"
6108,37.8535,-122.292,1452814200,"THEFT MISD. (UNDER $950)"
6109,37.8778,-122.309,1452819600,"THEFT FELONY (OVER $950)"
6110,37.8611,-122.276,1452844800,"THEFT MISD. (UNDER $950)"
6111,37.8623,-122.251,1452848400,"THEFT FELONY (OVER $950)"
6112,37.8516,-122.289,1452879300,"THEFT MISD. (UNDER $950)"
6113,37.8486,-122.28,1452887100,"THEFT MISD. (UNDER $950)"
6114,37.8686,-122.294,1452897000,"THEFT MISD. (UNDER $950)"
6115,37.8535,-122.292,1452903000,"THEFT MISD. (UNDER $950)"
6116,37.8716,-122.273,1452911400,"THEFT MISD. (UNDER $950)"
6117,37.8494,-122.282,1452927600,"THEFT FELONY (OVER $950)"
6118,37.8681,-122.273,1452975000,"THEFT MISD. (UNDER $950)"
6119,37.8649,-122.267,1452978000,"THEFT MISD. (UNDER $950)"
6120,37.8691,-122.268,1452988800,"THEFT MISD. (UNDER $950)"
6121,37.8537,-122.262,1452996000,"THEFT FELONY (OVER $950)"
6122,37.8632,-122.258,1452999600,"THEFT FELONY (OVER $950)"
6123,37.8575,-122.275,1453000260,"THEFT MISD. (UNDER $950)"
6124,37.8818,-122.27,1453012200,"THEFT MISD. (UNDER $950)"
6125,37.8641,-122.265,1453052460,"THEFT MISD. (UNDER $950)"
6126,37.8749,-122.282,1453057200,"THEFT MISD. (UNDER $950)"
6127,37.8689,-122.3,1453068480,"THEFT MISD. (UNDER $950)"
6128,37.8643,-122.265,1453144920,"THEFT MISD. (UNDER $950)"
6129,37.8818,-122.27,1453160700,"THEFT MISD. (UNDER $950)"
6130,37.8727,-122.278,1453163400,"THEFT FELONY (OVER $950)"
6131,37.8691,-122.268,1453221900,"THEFT MISD. (UNDER $950)"
6133,37.8909,-122.287,1453248000,"THEFT MISD. (UNDER $950)"
6134,37.8641,-122.273,1453255200,"THEFT MISD. (UNDER $950)"
6135,37.88,-122.297,1453256040,"THEFT FELONY (OVER $950)"
6136,37.8699,-122.301,1453316700,"THEFT FELONY (OVER $950)"
6137,37.8716,-122.266,1453320000,"THEFT FROM PERSON"
6138,37.864,-122.267,1453320000,"THEFT MISD. (UNDER $950)"
6139,37.8707,-122.28,1453321800,"THEFT MISD. (UNDER $950)"
6140,37.8781,-122.269,1453322700,"THEFT MISD. (UNDER $950)"
6141,37.8709,-122.27,1453332600,"THEFT MISD. (UNDER $950)"
6142,37.8699,-122.301,1453333800,"THEFT FELONY (OVER $950)"
6143,37.8584,-122.267,1453345920,"THEFT FELONY (OVER $950)"
6144,37.8798,-122.269,1453354500,"THEFT MISD. (UNDER $950)"
6145,37.8627,-122.3,1453395600,"THEFT MISD. (UNDER $950)"
6146,37.8718,-122.271,1453406400,"THEFT MISD. (UNDER $950)"
6147,37.8658,-122.266,1453408200,"THEFT MISD. (UNDER $950)"
6148,37.8627,-122.3,1453411200,"THEFT MISD. (UNDER $950)"
6149,37.8564,-122.245,1453411200,"THEFT MISD. (UNDER $950)"
6150,37.854,-122.269,1453418220,"THEFT MISD. (UNDER $950)"
6151,37.8736,-122.269,1453423500,"THEFT FELONY (OVER $950)"
6152,37.855,-122.287,1453428000,"THEFT FELONY (OVER $950)"
6153,37.8709,-122.27,1453435200,"THEFT MISD. (UNDER $950)"
6154,37.8685,-122.268,1453449660,"THEFT MISD. (UNDER $950)"
6155,37.8652,-122.272,1453478400,"THEFT MISD. (UNDER $950)"
6156,37.88,-122.269,1453501800,"THEFT MISD. (UNDER $950)"
6157,37.8662,-122.291,1453510800,"THEFT MISD. (UNDER $950)"
6158,37.8766,-122.291,1453518000,"THEFT MISD. (UNDER $950)"
6159,37.8818,-122.27,1453528740,"THEFT MISD. (UNDER $950)"
6160,37.8644,-122.263,1453528800,"THEFT FELONY (OVER $950)"
6161,37.8678,-122.298,1453585080,"THEFT MISD. (UNDER $950)"
6162,37.8709,-122.268,1453592700,"THEFT MISD. (UNDER $950)"
6163,37.8642,-122.303,1453593600,"THEFT MISD. (UNDER $950)"
6164,37.8802,-122.296,1453594800,"THEFT MISD. (UNDER $950)"
6165,37.8709,-122.27,1453598700,"THEFT MISD. (UNDER $950)"
6166,37.8699,-122.301,1453598940,"THEFT MISD. (UNDER $950)"
6167,37.8555,-122.256,1453621200,"THEFT MISD. (UNDER $950)"
